,token,name,symbol
16778,939867,945MFCL29A,945MFCL29A
16779,939901,IML8112024,IML8112024
16780,939921,12ICLFL27B,12ICLFL27B
16781,730058,PDL20825,PDL20825
16782,730124,NFL290825,NFL290825
16783,730365,MMFL81025,MMFL81025
16784,730399,BFL151025B,BFL151025B
16785,939929,ICLF021224,ICLF021224
16786,939955,KLMA041224,KLMA041224
16787,939997,925SCL26W,925SCL26W
16788,940005,99SCL27V,99SCL27V
16789,730422,BGHP201025,BGHP201025
16790,730427,KMPL231025,KMPL231025
16791,730483,360P031125,360P031125
16792,730485,KFIL031125,KFIL031125
16793,940015,1015SCL29T,1015SCL29T
16794,940031,1025SCL34Z,1025SCL34Z
16795,940061,940MFL27,940MFL27
16796,940213,1050SCL32,1050SCL32
16797,940223,1025SCL35A,1025SCL35A
16798,940313,1025UCL27A,1025UCL27A
16799,730489,OWL031125A,OWL031125A
16800,730499,ABHF041125,ABHF041125
16801,730514,MFL061125,MFL061125
16802,730518,TTL101125,TTL101125
16803,940233,NHFL030425,NHFL030425
16804,940287,MML21425A,MML21425A
16805,940359,1025MMFL29,1025MMFL29
16806,730541,BFSL111125,BFSL111125
16807,730542,DCL111125,DCL111125
16808,730543,BGH121125,BGH121125
16809,730551,BFSL121125,BFSL121125
16810,940319,SMCG240425,SMCG240425
16811,940323,SMCGS24425,SMCGS24425
16812,940347,1049EFS35F,1049EFS35F
16813,940365,11ICLFL26B,11ICLFL26B
16814,940407,MFL190525C,MFL190525C
16815,730554,CGC131125,CGC131125
16816,730555,NWIL121125,NWIL121125
16817,730567,JBCI141125,JBCI141125
16818,730573,IFP141125,IFP141125
16819,940363,1075MMFL30,1075MMFL30
16820,940391,955MFL31,955MFL31
16821,730575,DFP141125,DFP141125
16822,730576,OPAL141125,OPAL141125
16823,730585,ABHF141125,ABHF141125
16824,730577,SL141125,SL141125
16825,940409,105CCIL26A,105CCIL26A
16826,940417,CCIL20625E,CCIL20625E
16827,940421,CCIL20625G,CCIL20625G
16828,940443,885MFCL27,885MFCL27
16829,730590,SCCL181125,SCCL181125
16830,730599,IGHH191125,IGHH191125
16831,730605,OWL191125,OWL191125
16832,730587,MFL171125,MFL171125
16833,940493,10KFL29,10KFL29
16834,940495,KFL240725C,KFL240725C
16835,940521,105EFSL35,105EFSL35
16836,940529,10KAFL27,10KAFL27
16837,730608,JBC201125,JBC201125
16838,730620,JCL201125,JCL201125
16839,730630,NFL211125,NFL211125
16840,730631,NFL211125A,NFL211125A
16841,940601,1102IFL26,1102IFL26
16842,940683,1025EFSL35,1025EFSL35
16843,940691,89CGCL27,89CGCL27
16844,940735,975KFL29,975KFL29
16845,730647,IHF251125,IHF251125
16846,730664,AIL271125,AIL271125
16847,730673,KFIL281125,KFIL281125
16848,730683,CGCL021225,CGCL021225
16849,940739,KFL101125C,KFL101125C
16850,940775,1175ICLF28,1175ICLF28
16851,940837,125PCL28,125PCL28
16852,940847,848AEL29,848AEL29
16853,730697,NWML31225,NWML31225
16854,730699,NM041225,NM041225
16855,730715,UCL51225,UCL51225
16856,730722,SL91225,SL91225
16857,940849,875AEL29,875AEL29
16858,946831,935ILFS35,935ILFS35
16859,949470,848IIFC28B,848IIFC28B
16860,950199,1063IOT28A,1063IOT28A
16861,730734,ABHF091225,ABHF091225
16862,730726,SSL91225,SSL91225
16863,730728,TCL91225,TCL91225
16864,730733,JBCP091225,JBCP091225
16865,730752,SSL111225,SSL111225
16866,730770,MCSL121225,MCSL121225
16867,730781,BFS151225,BFS151225
16868,730788,NAC161225,NAC161225
16869,950207,1063IOT28E,1063IOT28E
16870,950212,1008IOT26C,1008IOT26C
16871,950221,1008IOT28F,1008IOT28F
16872,950487,738PFCL27A,738PFCL27A
16873,730790,VCL161225,VCL161225
16874,730801,BIL181225,BIL181225
16875,730802,LTMR171225,LTMR171225
16876,730803,THDC171225,THDC171225
16877,950737,793PGCIL27,793PGCIL27
16878,950742,870PGCIL28,870PGCIL28
16879,951522,893PGCIL26,893PGCIL26
16880,952676,902IOT2028,902IOT2028
16881,730810,IFPL181225,IFPL181225
16882,730811,NFL181225,NFL181225
16883,730814,RRVL181225,RRVL181225
16884,730827,IFPL191225,IFPL191225
16885,953077,1945MGMR20,1945MGMR20
16886,953385,880IDBI26,880IDBI26
16887,953432,840PGCIL28,840PGCIL28
16888,953659,890BFL26A,890BFL26A
16889,730832,THDC191225,THDC191225
16890,730851,ABL231225,ABL231225
16891,730856,AFSL241225,AFSL241225
16892,730857,HTML241225,HTML241225
16893,953885,803PFCL26,803PFCL26
16894,953906,890MRHFL26,890MRHFL26
16895,954232,88LTF26A,88LTF26A
16896,954364,10EARC26A,10EARC26A
16897,730870,TTL291225,TTL291225
16898,730873,MMFL291225,MMFL291225
16899,730884,NWFL010126,NWFL010126
16900,730886,BHFL1126,BHFL1126
16901,954408,877LTF26,877LTF26
16902,954435,EARCNIF26,EARCNIF26
16903,954442,IVEPLZC28,IVEPLZC28
16904,954527,EARCNIFE26,EARCNIFE26
16905,730896,IHFC070126,IHFC070126
16906,730903,MMFL070126,MMFL070126
16907,730907,SGFL8126,SGFL8126
16908,730911,MMFL9126,MMFL9126
16909,954648,887SFL26,887SFL26
16910,954678,863LTF831,863LTF831
16911,954709,10BUDPL37A,10BUDPL37A
16912,954725,813PGCIL30,813PGCIL30
16913,954815,855LTF31,855LTF31
16914,954921,795HDFC26,795HDFC26
16915,954922,756PFCL26,756PFCL26
16916,955031,806BFL29,806BFL29
16917,955126,738NABAR31,738NABAR31
16918,955229,752REC26,752REC26
16919,955389,824IIL26A,824IIL26A
16920,955590,EFCLNIFT27,EFCLNIFT27
16921,800160,83GS2040,83GS2040
16922,800162,83GS2042,83GS2042
16923,800247,788GS2030,788GS2030
16924,800249,813CG2045A,813CG2045A
16925,955784,76PFCL27,76PFCL27
16926,955840,115PFLPERP,115PFLPERP
16927,956046,830MRHFL27,830MRHFL27
16928,956068,914KTL30,914KTL30
16929,800260,697GS2026,697GS2026
16930,800261,679GS2029,679GS2029
16931,800267,795GOI2026,795GOI2026
16932,800297,SGBAUG27,SGBAUG27
16933,956078,95KTL40,95KTL40
16934,956470,850MRHF27A,850MRHF27A
16935,956760,730PGCIL27,730PGCIL27
16936,956836,2EARC27E,2EARC27E
16937,800315,SGBMAR28X,SGBMAR28X
16938,800341,SGBJUN29II,SGBJUN29II
16939,800364,GS12JUN28C,GS12JUN28C
16940,800394,GS220231C,GS220231C
16941,956863,925ECL27,925ECL27
16942,956929,785ILFS27,785ILFS27
16943,957039,780YES27A,780YES27A
16944,957067,747IWAI27,747IWAI27
16945,800396,GS15JUN31C,GS15JUN31C
16946,800408,GS17JUN32C,GS17JUN32C
16947,800417,GS02JAN39C,GS02JAN39C
16948,800421,GS15DEC28C,GS15DEC28C
16949,957225,762PFCL27,762PFCL27
16950,957381,845SFIL28,845SFIL28
16951,957393,775NABAR33,775NABAR33
16952,957446,85ABHF27A,85ABHF27A
16953,800440,654GS2032,654GS2032
16954,800443,SGBJUN30,SGBJUN30
16955,800449,GS16DEC2026,GS16DEC2026
16956,800498,GS19SEP2027,GS19SEP2027
16957,957615,8ABCL27,8ABCL27
16958,957643,895ABCL26,895ABCL26
16959,957977,918MRHFL28,918MRHFL28
16960,957988,935CFSER,935CFSER
16961,800523,GS19MAR2037,GS19MAR2037
16962,800527,GS19MAR2045,GS19MAR2045
16963,800559,GS19SEP2041,GS19SEP2041
16964,800568,GS19SEP2055,GS19SEP2055
16965,958025,JFCZC28,JFCZC28
16966,958332,892NABAR33,892NABAR33
16967,958393,867PFCL28,867PFCL28
16968,958406,9HDFCB28A,9HDFCB28A
16969,800572,GS16JUN2029,GS16JUN2029
16970,800593,GS12DEC2040,GS12DEC2040
16971,800596,SGBSEP31II,SGBSEP31II
16972,800603,SGBDE31III,SGBDE31III
16973,958468,818NABAR28,818NABAR28
16974,958553,829NABAR29,829NABAR29
16975,958609,9855IRT3A2,9855IRT3A2
16976,958614,92171LTH34,92171LTH34
16977,800605,SGBFEB32IV,SGBFEB32IV
16978,800630,GS15APR38C,GS15APR38C
16979,800655,723GS2039,723GS2039
16980,800658,GS06NOV39C,GS06NOV39C
16981,958616,923IREDA29,923IREDA29
16982,958764,1287AFPL26,1287AFPL26
16983,958788,1088CIFPER,1088CIFPER
16984,958909,754IRFC34,754IRFC34
16985,800662,GS17DEC35,GS17DEC35
16986,800664,GS12JUN42,GS12JUN42
16987,800668,GS12JUN43,GS12JUN43
16988,800685,GS06MAY35C,GS06MAY35C
16989,958922,815PFCL34,815PFCL34
16990,958945,87HDBPERP,87HDBPERP
16991,959000,825REC29,825REC29
16992,959033,783NABAR34,783NABAR34
16993,800691,GS22APR42,GS22APR42
16994,800694,GS22OCT40,GS22OCT40
16995,800699,GS22OCT37,GS22OCT37
16996,800701,GS22OCT34,GS22OCT34
16997,959034,879JSL29,879JSL29
16998,959052,755IRFC29,755IRFC29
16999,959149,793PFCL29,793PFCL29
17000,959225,790BFL30,790BFL30
17001,800713,GS22OCT45,GS22OCT45
17002,800718,GS12JUN49,GS12JUN49
17003,800732,GS06MAY48,GS06MAY48
17004,800742,GS06NOV50,GS06NOV50
17005,800767,GS06NOV62,GS06NOV62
17006,800771,GS06MAY63,GS06MAY63
17007,800772,GS06NOV57,GS06NOV57
17008,800781,GS06MAY65,GS06MAY65
17009,959227,765ABL27,765ABL27
17010,959228,7NABARD30,7NABARD30
17011,959313,714REC30,714REC30
17012,959325,775MMFS30,775MMFS30
17013,800792,GS06MAY70,GS06MAY70
17014,800805,73GS2053P,73GS2053P
17015,805048,364T020426,364T020426
17016,805051,364TB10426,364TB10426
17017,959338,741PFCL30A,741PFCL30A
17018,959432,85APSEZ30,85APSEZ30
17019,959496,8IHFCL30,8IHFCL30
17020,959644,125USFB27,125USFB27
17021,805101,182TB05226,182TB05226
17022,959795,69REC31,69REC31
17023,960033,1250SSFB27,1250SSFB27
17024,805105,364TB13826,364TB13826
17025,805138,364T291026,364T291026
17026,805144,364T121126,364T121126
17027,959712,673IRFC35,673IRFC35
17028,959891,1225AFI26A,1225AFI26A
17029,805149,182TB28526,182TB28526
17030,805150,364T261126,364T261126
17031,805152,182TB04626,182TB04626
17032,810588,805TN2028,805TN2028
17033,960076,77KFC30,77KFC30
17034,960168,93CIFC30,93CIFC30
17035,960212,7LKCPL26,7LKCPL26
17036,960337,685MTNL30,685MTNL30
17037,810608,827GUJ2029,827GUJ2029
17038,810614,844RSDL29,844RSDL29
17039,810630,723KA28,723KA28
17040,810637,686UP30,686UP30
17041,960405,683HDFCB31,683HDFCB31
17042,960416,743ABHF31,743ABHF31
17043,960491,725WCL26,725WCL26
17044,961728,830NHAI27,830NHAI27
17045,961749,738REC27TF,738REC27TF
17046,961803,879PFCL28,879PFCL28
17047,961813,876HUDCO34,876HUDCO34
17048,961815,883HUDCO29,883HUDCO29
17049,961839,880IREDA29,880IREDA29
17050,961891,855IIFCL34,855IIFCL34
17051,961902,728NTPC30B,728NTPC30B
17052,972367,PIDBSTRP26,PIDBSTRP26
17053,972655,1075IFCI26,1075IFCI26
17054,972691,1075IFC26,1075IFC26
17055,972779,945RFC2022,945RFC2022
17056,972889,915PIFS27,915PIFS27
17057,810640,669UP30,669UP30
17058,810649,669TN50,669TN50
17059,810662,65KA30,65KA30
17060,810674,697KA31,697KA31
17061,810678,662KA32,662KA32
17062,810688,663KA34,663KA34
17063,810690,653TN31,653TN31
17064,810692,703RJSDL36,703RJSDL36
17065,810751,695MH31,695MH31
17066,810695,695RJ31,695RJ31
17067,810700,722KA38A,722KA38A
17068,810723,687MH33,687MH33
17069,810754,678MH31,678MH31
17070,810756,724TN51,724TN51
17071,810773,691MH34,691MH34
17072,810783,703KA32,703KA32
17073,973014,721IRFC41,721IRFC41
17074,973038,925CIFPER,925CIFPER
17075,973085,777TPCL29,777TPCL29
17076,973098,65REC31,65REC31
17077,810807,731KA35,731KA35
17078,810787,693GJ31A,693GJ31A
17079,810793,671TN29,671TN29
17080,810797,692AP41,692AP41
17081,973127,9PFL31,9PFL31
17082,973181,1247AIHF26,1247AIHF26
17083,973204,ISLNIFT26,ISLNIFT26
17084,973215,6HDFCB26,6HDFCB26
17085,810817,744KA35,744KA35
17086,810847,770MH32,770MH32
17087,810811,733KA40,733KA40
17088,810846,771AP32,771AP32
17089,973223,699IRFC41,699IRFC41
17090,973228,740AFL31,740AFL31
17091,973273,905CIFCL31,905CIFCL31
17092,973282,715IIL26,715IIL26
17093,810861,782GJ32,782GJ32
17094,810869,804AP37,804AP37
17095,810875,774AP38,774AP38
17096,810876,785KL35,785KL35
17097,973294,735MMFSL31,735MMFSL31
17098,973335,655ABCL26,655ABCL26
17099,973383,1170SML27,1170SML27
17100,973391,739THDC31,739THDC31
17101,810881,758AP42,758AP42
17102,810897,762GJ29,762GJ29
17103,810909,766KA42,766KA42
17104,810919,757TN33,757TN33
17105,973501,610SJVN26,610SJVN26
17106,973550,623REC31,623REC31
17107,973575,837SFL31,837SFL31
17108,973603,763ABSLI31,763ABSLI31
17109,810923,76GJ35,76GJ35
17110,810930,774MH33,774MH33
17111,810943,736MH28,736MH28
17112,810949,72MH28,72MH28
17113,973627,743ABCL31,743ABCL31
17114,973668,687NHAI32,687NHAI32
17115,973674,905SFL31,905SFL31
17116,973716,790MHFL32,790MHFL32
17117,810954,744HR32,744HR32
17118,810959,739TN33B,739TN33B
17119,810989,742GJ31,742GJ31
17120,810991,749MH36,749MH36
17121,973753,785AGEUP34,785AGEUP34
17122,973758,775PDPL31,775PDPL31
17123,973832,11772SCN26,11772SCN26
17124,973862,1374KCPL26,1374KCPL26
17125,810992,744TS46,744TS46
17126,810998,736TN54,736TN54
17127,810999,742MH37,742MH37
17128,811043,7TNSDL29,7TNSDL29
17129,973881,97UPPCL31,97UPPCL31
17130,973898,950JKBL32,950JKBL32
17131,973904,1177MML27,1177MML27
17132,973921,7LKCP26,7LKCP26
17133,811081,750MPSDL44,750MPSDL44
17134,811092,684GJSDL31,684GJSDL31
17135,811102,746KASDL36,746KASDL36
17136,811044,715KRSDL36,715KRSDL36
17137,973971,1177SML26,1177SML26
17138,973975,770BFL27,770BFL27
17139,973979,125CES27,125CES27
17140,973987,962APSB32,962APSB32
17141,929011,85LMC29,85LMC29
17142,929017,810GNN29,810GNN29
17143,935542,709REC30,709REC30
17144,935584,76NHAI31,76NHAI31
17145,974079,1283CIFC26,1283CIFC26
17146,974139,788BOBPERP,788BOBPERP
17147,974143,834AFLPER,834AFLPER
17148,974162,782BFL32,782BFL32
17149,935640,727HUDCO26,727HUDCO26
17150,935662,729NHAI26,729NHAI26
17151,935688,729NABAR26,729NABAR26
17152,935788,10NIDO26,10NIDO26
17153,974169,77AFL27,77AFL27
17154,974215,865SYTL27,865SYTL27
17155,974238,807AFL32,807AFL32
17156,974244,785IREDA32,785IREDA32
17157,935790,NIDOZC26,NIDOZC26
17158,936042,790MMFSL27,790MMFSL27
17159,936046,795MMFSL32,795MMFSL32
17160,936130,888ECL28,888ECL28
17161,974280,10P92226,10P92226
17162,974381,795CFSL32,795CFSL32
17163,974406,786HDFC32,786HDFC32
17164,974410,NWFINDEX26,NWFINDEX26
17165,936280,97SFIL26A,97SFIL26A
17166,936454,957ICCL25,957ICCL25
17167,936572,885LTF27,885LTF27
17168,936620,1025KFL26,1025KFL26
17169,974420,788ABL32,788ABL32
17170,974434,759PFCL28,759PFCL28
17171,974447,962APSB26A,962APSB26A
17172,974450,962APSB30A,962APSB30A
17173,936636,85PFL26A,85PFL26A
17174,936722,995ECL29A,995ECL29A
17175,936792,97SFL26,97SFL26
17176,936810,865TCAPS27,865TCAPS27
17177,974467,788THDC32,788THDC32
17178,974527,769REC33,769REC33
17179,974547,770SBI38,770SBI38
17180,974548,NWFNIFT26A,NWFNIFT26A
17181,936975,995ECL29,995ECL29
17182,937037,MFLZC27B,MFLZC27B
17183,937147,10JFPL30,10JFPL30
17184,937149,957JFPL30,957JFPL30
17185,974571,797ABREL26,797ABREL26
17186,974595,797HDFCB33,797HDFCB33
17187,974603,759NHPCL31,759NHPCL31
17188,974617,78MTNL33,78MTNL33
17189,937347,995EFSL31,995EFSL31
17190,937371,68PFCL31,68PFCL31
17191,937441,9MFL27A,9MFL27A
17192,937451,MFLZC27E,MFLZC27E
17193,974624,803TSL28,803TSL28
17194,974666,777REC28,777REC28
17195,974667,769REC33A,769REC33A
17196,974668,802MBPR26,802MBPR26
17197,937453,10IIFL28A,10IIFL28A
17198,937499,EFSLZC26A,EFSLZC26A
17199,937503,970EFSL31,970EFSL31
17200,937559,MFLZC28E,MFLZC28E
17201,974703,775MTNL33,775MTNL33
17202,974705,1075IRSL26,1075IRSL26
17203,974745,777PFCL28,777PFCL28
17204,974732,1310AFPL28,1310AFPL28
17205,937619,10IIFL28,10IIFL28
17206,937681,975SCL28,975SCL28
17207,937741,11IML26,11IML26
17208,937747,IML27,IML27
17209,974746,829KIDFL28,829KIDFL28
17210,974749,1055MECL33,1055MECL33
17211,974763,960DIAL30,960DIAL30
17212,974777,955NHFPL28,955NHFPL28
17213,937763,11KAFL26,11KAFL26
17214,937805,93EFSL31A,93EFSL31A
17215,937807,97EFSL31A,97EFSL31A
17216,937819,MMFLZC27D,MMFLZC27D
17217,974835,IHFC120523,IHFC120523
17218,974857,1020JMFA26,1020JMFA26
17219,974834,8315MRHF27,8315MRHF27
17220,974836,825CIFCL26,825CIFCL26
17221,937833,875IHFL29,875IHFL29
17222,937859,875SCFL27,875SCFL27
17223,937861,925SCFL27,925SCFL27
17224,937889,9MFL30,9MFL30
17225,974867,3JHL26,3JHL26
17226,974873,840MHL33,840MHL33
17227,974957,849KIIFB30,849KIIFB30
17228,974927,FFSL27,FFSL27
17229,937987,SFL27,SFL27
17230,938001,955NIDO27,955NIDO27
17231,938029,MFLVIII27H,MFLVIII27H
17232,938055,MMFL27,MMFL27
17233,974970,757PFCL33,757PFCL33
17234,974999,EFCL280723,EFCL280723
17235,975000,EFCL28723A,EFCL28723A
17236,975048,760PFCL33,760PFCL33
17237,938109,NWIL27,NWIL27
17238,938129,KFL29,KFL29
17239,938226,79NHIT47,79NHIT47
17240,938252,915SCL27A,915SCL27A
17241,975051,81EOP28,81EOP28
17242,975078,798BOM33,798BOM33
17243,975089,779BFL33,779BFL33
17244,975161,1310SHFL27,1310SHFL27
17245,938320,965SCL25C,965SCL25C
17246,938392,965IFSL26,965IFSL26
17247,938406,1030SFIL26,1030SFIL26
17248,938434,775MFL26,775MFL26
17249,975168,82185KMI26,82185KMI26
17250,975169,PCPLZC28,PCPLZC28
17251,975171,825AFL33,825AFL33
17252,975180,781SBI38,781SBI38
17253,938440,8MFL26,8MFL26
17254,938478,990SCL26D,990SCL26D
17255,938508,1003SFIL28,1003SFIL28
17256,938524,967EFSL28,967EFSL28
17257,975193,779RIL33,779RIL33
17258,975201,10GGIAL43,10GGIAL43
17259,975203,81293HDB28,81293HDB28
17260,975212,880SFL33,880SFL33
17261,938542,KFL26A,KFL26A
17262,938562,MFL28,MFL28
17263,938584,830CIFC26,830CIFC26
17264,938590,CIFCZC28A,CIFCZC28A
17265,975239,1025NFL26,1025NFL26
17266,975246,950FSBFL26,950FSBFL26
17267,975270,895KIIFB30,895KIIFB30
17268,975282,10MCSL26,10MCSL26
17269,938620,IML28,IML28
17270,938654,96EFSL26,96EFSL26
17271,938660,1010EFS28,1010EFS28
17272,938694,971SCL28I,971SCL28I
17273,975296,955VT29,955VT29
17274,975297,995VT29,995VT29
17275,975299,1425TULI26,1425TULI26
17276,975325,771REC27,771REC27
17277,938702,753PFCL33,753PFCL33
17278,938716,84CIFCL28,84CIFCL28
17279,938734,925CAGL26,925CAGL26
17280,938738,940CAGL27,940CAGL27
17281,975331,1350TCL27,1350TCL27
17282,975341,845MRHF27,845MRHF27
17283,975344,980DFPL26,980DFPL26
17284,975348,1160AFL26,1160AFL26
17285,938760,1050KAFL28,1050KAFL28
17286,938776,967NIDO28,967NIDO28
17287,938778,1010NIDO28,1010NIDO28
17288,938780,NIDO28,NIDO28
17289,975353,879PCBL29,879PCBL29
17290,975368,835GRIL29,835GRIL29
17291,975370,832KPIL27,832KPIL27
17292,975393,748IRFC34A,748IRFC34A
17293,938782,10NIDO33,10NIDO33
17294,938804,MFL31,MFL31
17295,938834,10SCL30A,10SCL30A
17296,938838,957SCL30,957SCL30
17297,975424,1360DKGF27,1360DKGF27
17298,975445,995ICFL26B,995ICFL26B
17299,975449,1110ESAF34,1110ESAF34
17300,975451,937V6T27,937V6T27
17301,938864,KFL28D,KFL28D
17302,938874,8MFLTD26,8MFLTD26
17303,938918,905MFL28,905MFL28
17304,939056,1050ISFL28,1050ISFL28
17305,975452,993V6T29,993V6T29
17306,975459,98024PLD28,98024PLD28
17307,975460,SBFCRESE27,SBFCRESE27
17308,975470,810IHFC27,810IHFC27
17309,939150,965ARKA28,965ARKA28
17310,939198,1010EFSL29,1010EFSL29
17311,939200,EFSL29,EFSL29
17312,939204,1045EFSL34,1045EFSL34
17313,975473,835AFL27,835AFL27
17314,975486,980DFPL27,980DFPL27
17315,975502,10AAHL29,10AAHL29
17316,975506,1250UCL29,1250UCL29
17317,939216,MFL27,MFL27
17318,939224,85CIFC27,85CIFC27
17319,939226,CIF27,CIF27
17320,939228,86CIFC29,86CIFC29
17321,975507,757IREDL29,757IREDL29
17322,975508,833ABCL27,833ABCL27
17323,975511,975TCP27,975TCP27
17324,975528,MFSLMCLR28,MFSLMCLR28
17325,939230,CIF29,CIF29
17326,939256,975IML26,975IML26
17327,939339,925SCL26A,925SCL26A
17328,939353,902SCL27,902SCL27
17329,975551,910KIIFB30,910KIIFB30
17330,975552,910KIIFB31,910KIIFB31
17331,975567,975VFL28,975VFL28
17332,975575,858GMRHI34,858GMRHI34
17333,939357,0SCL27,0SCL27
17334,939379,980SCL34,980SCL34
17335,939407,920EFSL27A,920EFSL27A
17336,939427,10KFL28A,10KFL28A
17337,975589,759RL27,759RL27
17338,975607,935AKCFL27,935AKCFL27
17339,975609,99024PLD28,99024PLD28
17340,975621,1353TECP29,1353TECP29
17341,939431,0KFL28,0KFL28
17342,939447,935MFCL29,935MFCL29
17343,939469,885MOFSL26,885MOFSL26
17344,939499,0MML27,0MML27
17345,975631,1225KDM33,1225KDM33
17346,975635,793BFL34,793BFL34
17347,975647,810BHFL27,810BHFL27
17348,975663,1050AFL26,1050AFL26
17349,939517,SCL310524,SCL310524
17350,939519,94SCL27,94SCL27
17351,939529,1015SCL29,1015SCL29
17352,939557,955ONE27,955ONE27
17353,975674,890NMI0529,890NMI0529
17354,975680,815AFL29,815AFL29
17355,975685,1050HFL26,1050HFL26
17356,975694,0MSFL26A,0MSFL26A
17357,939579,950NHFL26,950NHFL26
17358,939609,0SFL29A,0SFL29A
17359,939625,1050EFSL29,1050EFSL29
17360,939761,MFCL16924C,MFCL16924C
17361,975695,776TIL34,776TIL34
17362,975699,945STM28,945STM28
17363,975706,0ICLFL26,0ICLFL26
17364,975716,867AFLPER,867AFLPER
17365,939827,NHF081024A,NHF081024A
17366,939829,1049NHFL34,1049NHFL34
17367,939847,EFS241024A,EFS241024A
17368,939849,1004EFS29B,1004EFS29B
17369,975740,735RECL34,735RECL34
17370,975745,965VFSL26,965VFSL26
17371,975747,925SKFLD27,925SKFLD27
17372,975756,91SFL34,91SFL34
17373,939899,12IML29,12IML29
17374,939871,94MFCL26,94MFCL26
17375,939873,965MFCL27A,965MFCL27A
17376,939875,99MFCL29,99MFCL29
17377,975757,942PLM2527,942PLM2527
17378,975759,835AFL34,835AFL34
17379,975775,1175MFL26,1175MFL26
17380,975778,965VFSP26,965VFSP26
17381,939915,MMF191124B,MMF191124B
17382,939953,11KLMAFL29,11KLMAFL29
17383,939961,KSL121224A,KSL121224A
17384,939965,KFL121224D,KFL121224D
17385,975782,81004KIF30,81004KIF30
17386,975787,975VJ09T28,975VJ09T28
17387,975788,1005MFL30,1005MFL30
17388,975796,1085SFL26,1085SFL26
17389,940017,925SCL29S,925SCL29S
17390,940041,NHF060124,NHF060124
17391,940063,965MFL28,965MFL28
17392,940077,MFL10125C,MFL10125C
17393,975817,81BFL26A,81BFL26A
17394,975841,965AXFPL27,965AXFPL27
17395,975844,923CFSL27,923CFSL27
17396,975846,NWFL22724A,NWFL22724A
17397,940081,1075CCI26A,1075CCI26A
17398,940085,12CCIL30C,12CCIL30C
17399,940113,105EFSL30,105EFSL30
17400,940159,9MFLIV27,9MFLIV27
17401,975847,739IREDA39,739IREDA39
17402,975856,840GPL28,840GPL28
17403,975863,1140KFP27,1140KFP27
17404,975869,11KSL26,11KSL26
17405,940173,990MFLIV30,990MFLIV30
17406,940239,10NHFL28A,10NHFL28A
17407,940255,1049NHF35,1049NHF35
17408,940265,95KFL27B,95KFL27B
17409,975871,870SFL34,870SFL34
17410,975895,8034ABCL34,8034ABCL34
17411,975920,795IHFCL27,795IHFCL27
17412,975925,9JMFHL28B,9JMFHL28B
17413,940275,KFL150425C,KFL150425C
17414,940299,975IIFL28,975IIFL28
17415,940303,960IIFL30,960IIFL30
17416,940339,1004EFS30D,1004EFS30D
17417,975959,742SBI39,742SBI39
17418,975969,8ATIT34,8ATIT34
17419,975996,999ATIT29,999ATIT29
17420,975998,990CTRST26,990CTRST26
17421,940375,ICLF16525,ICLF16525
17422,940387,925MFL28A,925MFL28A
17423,940395,965MFL28A,965MFL28A
17424,940397,99MFL30,99MFL30
17425,975999,736IRED39,736IRED39
17426,976000,85GPL29,85GPL29
17427,976004,803ABHFL29,803ABHFL29
17428,976011,925DHRU30,925DHRU30
17429,940401,MFL190525,MFL190525
17430,940405,MFL190525B,MFL190525B
17431,940425,NHFL2725,NHFL2725
17432,940449,940MFCL31,940MFCL31
17433,976047,0ECAPEL28,0ECAPEL28
17434,976053,106632VC26,106632VC26
17435,976054,OPL260924,OPL260924
17436,976055,109ESPL26,109ESPL26
17437,940471,885AEL28,885AEL28
17438,940477,9AEL30,9AEL30
17439,940491,EFSL240725,EFSL240725
17440,940501,935EFSL28,935EFSL28
17441,976068,915AFPL027,915AFPL027
17442,976079,1225ICL28,1225ICL28
17443,976104,797MPL27,797MPL27
17444,976105,9564AFSL28,9564AFSL28
17445,940507,EFSL24725,EFSL24725
17446,940513,EFSL24725A,EFSL24725A
17447,940515,1025EFS30A,1025EFS30A
17448,940527,985KAFL27,985KAFL27
17449,976108,0360OPL27,0360OPL27
17450,976117,925SCL26G,925SCL26G
17451,976123,798SBIPERP,798SBIPERP
17452,976125,828MRRPL31,828MRRPL31
17453,940557,842SCL27,842SCL27
